Manufacturer,Weapon Type,ID,Part Type,String,Model Name,"Stats (Level 50, Common)",Effects,Requirements
Torgue,Shotgun,74,Manufacturer Part,TOR_SG.part_barrel_licensed_hyp,,"Hyperion Shield visual accessory, no stat changes",,
Vladof,Assault Rifle,1,Barrel,VLA_AR.part_barrel_01_lucian,,"Lucian's Flank, 647 DMG, 76% Acc, 11.5/s FR",Trample - Critical Hits refill up to 2 Ammo to the Gun's Magazine,
Vladof,Assault Rifle,2,Body,VLA_AR.part_body,,"No stat changes, always present",,
Vladof,Assault Rifle,3,Body Accessory,VLA_AR.part_body_a,,-Reload Speed,,
Vladof,Assault Rifle,4,Body Accessory,VLA_AR.part_body_b,,+Ammo,,
Vladof,Assault Rifle,5,Body Accessory,VLA_AR.part_body_c,,+Accuracy,,
Vladof,Assault Rifle,6,Body Accessory,VLA_AR.part_body_d,,No Stat Changes,,
Vladof,Assault Rifle,7,Barrel,VLA_AR.part_barrel_01,,"Buzzymuzz, 435 DMG, 78% Acc, 11.5/s FR",,
Vladof,Assault Rifle,8,Barrel,VLA_AR.part_barrel_02,,"Gruppagrak, 468 DMG, 82% Acc, 9.9/s FR",,
Vladof,Assault Rifle,9,Manufacturer Part,VLA_AR.part_shield_default,,Hyperion Shield,,
Vladof,Assault Rifle,10,Manufacturer Part,VLA_AR.part_shield_ricochet,,Hyperion Ricochet Shield,,
Vladof,Assault Rifle,11,Manufacturer Part,VLA_AR.part_shield_ammo,,Hyperion Absorb Shield,,
Vladof,Assault Rifle,12,Manufacturer Part,VLA_AR.part_shield_amp,,Hyperion Amp Shield,,
Vladof,Assault Rifle,13,Magazine,VLA_AR.part_mag_01,,"2.9s Reload, 40 Shots",,
Vladof,Assault Rifle,14,Magazine,VLA_AR.part_mag_02,,"3.4s Reload, 50 Shots",,
Vladof,Assault Rifle,15,Magazine,VLA_AR.part_mag_03_tor,,"2.8s Reload, 30 Shots, +Damage, +Acc, -Fire Rate",,
Vladof,Assault Rifle,16,Magazine,VLA_AR.part_mag_04_cov,,"5.5s Reload, 61 Shots, -Damage, -Acc",,
Vladof,Assault Rifle,17,Magazine,VLA_AR.part_mag_05_borg,,"3.7s Reload, 60 Shots, -Damage, +Fire Rate",,
Vladof,Assault Rifle,18,Manufacturer Part,VLA_AR.part_mag_torgue_normal,,Torgue Impact Gyrojets,,
Vladof,Assault Rifle,19,Manufacturer Part,VLA_AR.part_mag_torgue_sticky,,Torgue Sticky Gyrojets,,
Vladof,Assault Rifle,20,Stat Modifier,VLA_AR.part_mag_ted_thrown_01,,2.0s Reload,,
Vladof,Assault Rifle,21,Stat Modifier,VLA_AR.part_mag_ted_thrown_02,,2.0s Reload,,
Vladof,Assault Rifle,22,Stat Modifier,VLA_AR.part_mag_ted_thrown_03_tor,,2.0s Reload,,
Vladof,Assault Rifle,23,Stat Modifier,VLA_AR.part_mag_ted_thrown_04_cov,,3.0s Reload,,
Vladof,Assault Rifle,24,Stat Modifier,VLA_AR.part_mag_ted_thrown_05_bor,,3.0s Reload,,
Vladof,Assault Rifle,25,Scope,VLA_AR.part_scope_ironsight,,ADS,,
Vladof,Assault Rifle,26,Scope,VLA_AR.part_scope_01_lens_01,,ADS +Zoom,,
Vladof,Assault Rifle,27,Scope,VLA_AR.part_scope_01_lens_02,,ADS +Zoom,,
Vladof,Assault Rifle,28,Scope,VLA_AR.part_scope_02_lens_01,,ADS +++Zoom,,
Vladof,Assault Rifle,29,Scope,VLA_AR.part_scope_02_lens_02,,ADS ++Zoom,,
Vladof,Assault Rifle,30,Scope Accessory,VLA_AR.part_scope_acc_s01_l01_a,,+Damage,,
Vladof,Assault Rifle,31,Scope Accessory,VLA_AR.part_scope_acc_s01_l01_b,,-Reload Speed,,
Vladof,Assault Rifle,32,Scope Accessory,VLA_AR.part_scope_acc_s02_l01_a,,No Stat Changes,,
Vladof,Assault Rifle,33,Scope Accessory,VLA_AR.part_scope_acc_s02_l01_b,,+Ammo,,
Vladof,Assault Rifle,34,Scope Accessory,VLA_AR.part_scope_acc_s01_l02_a,,+Damage,,
Vladof,Assault Rifle,35,Scope Accessory,VLA_AR.part_scope_acc_s01_l02_b,,-Reload Speed,,
Vladof,Assault Rifle,36,Scope Accessory,VLA_AR.part_scope_acc_s02_l02_a,,No Stat Changes,,
Vladof,Assault Rifle,37,Scope Accessory,VLA_AR.part_scope_acc_s02_l02_b,,+Ammo,,
Vladof,Assault Rifle,38,Grip,VLA_AR.part_grip_05a_ted_legs,,"Tediore reload modifier: Legs, no stat changes",,
Vladof,Assault Rifle,39,Grip,VLA_AR.part_grip_05c_ted_jav,,"Tediore reload modifier: Javelin, no stat changes",,
Vladof,Assault Rifle,40,Grip,VLA_AR.part_grip_05b_ted_homing,,"Tediore reload modifier: Homing, no stat changes",,
Vladof,Assault Rifle,41,Grip,VLA_AR.part_grip_01,,+Damage,,
Vladof,Assault Rifle,42,Grip,VLA_AR.part_grip_02,,+Fire Rate,,
Vladof,Assault Rifle,43,Grip,VLA_AR.part_grip_03,,-Reload Speed,,
Vladof,Assault Rifle,44,Grip,VLA_AR.part_grip_04_hyp,,"Hyperion Grip, -Acc, Acc increases with continuous fire",,
Vladof,Assault Rifle,45,Underbarrel,VLA_AR.part_underbarrel_05_ammoswitcher,,"Underbarrel switch, no effects",Used for Daedalus Ammo switch,
Vladof,Assault Rifle,46,Underbarrel,VLA_AR.part_underbarrel_04_atlas_ball,,Atlas Tracker Grenades,,
Vladof,Assault Rifle,47,Underbarrel,VLA_AR.part_underbarrel_04_atlas,,Atlas Tracker Darts,,
Vladof,Assault Rifle,48,Underbarrel,VLA_AR.part_underbarrel_03_bipod,,Alt Fire - Bipod,,
Vladof,Assault Rifle,49,Underbarrel,VLA_AR.part_underbarrel_01_grenadelauncher,,Alt Fire - Grenade Launcher,,
Vladof,Assault Rifle,50,Underbarrel Accessory,VLA_AR.part_underbarrel_grenade_acc,,No Stat Changes,,
Vladof,Assault Rifle,51,Underbarrel Accessory,VLA_AR.part_underbarrel_shotgun_acc,,Increases Shotgun DMG,,
Vladof,Assault Rifle,52,Underbarrel Accessory,VLA_AR.part_underbarrel_bipod_acc,,Alt Fire - Motile Bipod,,
Vladof,Assault Rifle,53,Underbarrel Accessory,VLA_AR.part_underbarrel_secondbarrel_acc_a,,No Stat Changes,,
Vladof,Assault Rifle,54,Underbarrel Accessory,VLA_AR.part_underbarrel_secondbarrel_acc_b,,+Ammo,,
Vladof,Assault Rifle,55,Underbarrel Accessory,VLA_AR.part_underbarrel_secondbarrel_acc_c,,No Stat Changes,,
Vladof,Assault Rifle,56,Foregrip,VLA_AR.part_foregrip_01,,+Damage,,
Vladof,Assault Rifle,57,Foregrip,VLA_AR.part_foregrip_02,,+Fire Rate,,
Vladof,Assault Rifle,58,Foregrip,VLA_AR.part_foregrip_03,,+Accuracy,,
Vladof,Assault Rifle,59,Manufacturer Part,VLA_AR.part_secondary_ammo_ps,,Daedalus Pistol Ammo,,
Vladof,Assault Rifle,60,Manufacturer Part,VLA_AR.part_secondary_ammo_sg,,Daedalus Shotgun Ammo,,
Vladof,Assault Rifle,61,Manufacturer Part,VLA_AR.part_secondary_ammo_sm,,Daedalus SMG Ammo,,
Vladof,Assault Rifle,62,Manufacturer Part,VLA_AR.part_secondary_ammo_sr,,Daedalus SR Ammo,,
Vladof,Assault Rifle,64,Barrel,VLA_AR.part_barrel_01_wombocombo,,"Wombo Combo, 580 DMG, 78% Acc, 12.0/s FR",Rip Rockets - Rockets automatically fire from the Underbarrel,
Vladof,Assault Rifle,66,Underbarrel Accessory,VLA_AR.part_underbarrel_07_acc_vis,,No Stat Changes,,
Vladof,Assault Rifle,67,Underbarrel Accessory,VLA_AR.part_underbarrel_07_b,,No Stat Changes,,
Vladof,Assault Rifle,69,Underbarrel,VLA_AR.part_underbarrel_07_dualdamage,,Aegon's Dream Alt Fire - Extra Barrel,,
Vladof,Assault Rifle,70,Barrel,VLA_AR.part_barrel_01_dualdamage,,"Aegon's Dream, 482 DMG, 76% Acc, 12.5/s FR",Prophetic,
Vladof,Assault Rifle,71,Manufacturer Part,VLA_AR.part_barrel_licensed_ted_combo,,"Tediore Combo, no stat changes",,
Vladof,Assault Rifle,72,Barrel Accessory,VLA_AR.part_barrel_01_a,,+Damage,,
Vladof,Assault Rifle,73,Barrel Accessory,VLA_AR.part_barrel_01_b,,+Crit Damage,,
Vladof,Assault Rifle,74,Barrel Accessory,VLA_AR.part_barrel_01_c,,+Ammo,,
Vladof,Assault Rifle,75,Barrel Accessory,VLA_AR.part_barrel_01_d,,+Accuracy,,
Vladof,Assault Rifle,76,Barrel Accessory,VLA_AR.part_barrel_02_a,,+Damage,,
Vladof,Assault Rifle,77,Barrel Accessory,VLA_AR.part_barrel_02_b,,+Accuracy,,
Vladof,Assault Rifle,78,Barrel Accessory,VLA_AR.part_barrel_02_c,,+Fire Rate,,
Vladof,Assault Rifle,79,Barrel Accessory,VLA_AR.part_barrel_02_d,,+Fire Rate,,
Vladof,Assault Rifle,80,Manufacturer Part,VLA_AR.part_barrel_licensed_jak,,Jakobs Ricochet,,
Vladof,Assault Rifle,81,Manufacturer Part,VLA_AR.part_barrel_licensed_ted,,"Tediore Reload, no stat changes",,
Vladof,Assault Rifle,82,Manufacturer Part,VLA_AR.part_barrel_licensed_ted_shooting,,"Tediore Shooting, no stat changes",,
Vladof,Assault Rifle,83,Manufacturer Part,VLA_AR.part_barrel_licensed_ted_mirv,,"Tediore MIRV, no stat changes",,
Vladof,Assault Rifle,84,Manufacturer Part,VLA_AR.part_barrel_licensed_hyp,,"Hyperion Shield visual accessory, no stat changes",,
Vladof,Assault Rifle,85,Underbarrel,VLA_AR.part_underbarrel_06_malswitch,,"Underbarrel switch, no effects",Used for Maliwan elemental switch,
Vladof,Assault Rifle,86,Underbarrel,VLA_AR.part_underbarrel_07_secondbarrel,,Alt Fire - Extra Barrel,,
Vladof,Assault Rifle,87,Underbarrel,VLA_AR.part_underbarrel_02_shotgun,,Alt Fire - Shotgun,,
Vladof,Assault Rifle,89,Underbarrel Accessory,VLA_AR.part_underbarrel_overdrive_acc,,No Stat Changes,,
Vladof,Assault Rifle,90,Underbarrel,VLA_AR.part_underbarrel_wf_overdrive,,Overdrive - Switches to a secondary Magazine that can be fired on Full Auto,,
Vladof,Assault Rifle,91,Underbarrel Accessory,VLA_AR.part_underbarrel_scrap_acc,,Increases Scrap Cannon Damage,,
Vladof,Assault Rifle,92,Underbarrel,VLA_AR.part_underbarrel_02_wf_scrapcannon,,Scrap Cannon - Fires a spread of shrapnel from teh Underbarrel,,
Vladof,Assault Rifle,94,Barrel,VLA_AR.part_barrel_wf,,"Whiskey Foxtrot, 848 DMG, 84% Acc, 6.1/s FR",,
Vladof,SMG,2,Body,VLA_SM.part_body,,"No stat changes, always present",,
Vladof,SMG,3,Body Accessory,VLA_SM.part_body_a,,-Reload Speed,,
Vladof,SMG,4,Body Accessory,VLA_SM.part_body_b,,+Ammo,,
Vladof,SMG,5,Body Accessory,VLA_SM.part_body_c,,+Accuracy,,
Vladof,SMG,6,Body Accessory,VLA_SM.part_body_d,,No Stat Changes,,
Vladof,SMG,7,Barrel,VLA_SM.part_barrel_01,,"Boory, 424 DMG, 66% Acc, 12.3/s Fire Rate",,
Vladof,SMG,8,Barrel,VLA_SM.part_barrel_02,,"Flewdy, 491 DMG, 73% Acc, 9.2/s Fire Rate",,
Vladof,SMG,9,Manufacturer Part,VLA_SM.part_shield_default,,Hyperion Shield,,
Vladof,SMG,10,Manufacturer Part,VLA_SM.part_shield_ricochet,,Hyperion Ricochet Shield,,
Vladof,SMG,11,Manufacturer Part,VLA_SM.part_shield_ammo,,Hyperion Absorb Shield,,
Vladof,SMG,12,Manufacturer Part,VLA_SM.part_shield_amp,,Hyperion Amp Shield,,
Vladof,SMG,13,Magazine,VLA_SM.part_mag_01,,"2.4s Reload, 30 Shots",,
Vladof,SMG,14,Magazine,VLA_SM.part_mag_02,,"3.5s Reload, 35 Shots, +Damage",,
Vladof,SMG,15,Magazine,VLA_SM.part_mag_03_tor,,"2.2s Reload, 25 Shots, -Damage, +Acc, -Fire Rate",,
Vladof,SMG,16,Magazine,VLA_SM.part_mag_04_cov,,"4.4s Reload, 40 Shots, +Damage, -Acc",,
Vladof,SMG,17,Magazine,VLA_SM.part_mag_05_borg,,"2.3s Reload, 40 Shots, +Fire Rate",,
Vladof,SMG,18,Manufacturer Part,VLA_SM.part_mag_torgue_normal,,Torgue Impact Gyrojets,,
Vladof,SMG,19,Manufacturer Part,VLA_SM.part_mag_torgue_sticky,,Torgue Sticky Gyrojets,,
Vladof,SMG,20,Stat Modifier,VLA_SM.part_mag_ted_thrown_01,,1.6s Reload,,
Vladof,SMG,21,Stat Modifier,VLA_SM.part_mag_ted_thrown_02,,1.6s Reload,,
Vladof,SMG,22,Stat Modifier,VLA_SM.part_mag_ted_thrown_03_tor,,1.6s Reload,,
Vladof,SMG,23,Stat Modifier,VLA_SM.part_mag_ted_thrown_04_cov,,3.0s Reload,,
Vladof,SMG,24,Stat Modifier,VLA_SM.part_mag_ted_thrown_05_bor,,2.5s Reload,,
Vladof,SMG,25,Body Accessory,VLA_SM.part_body_flap,,No Stat Changes,,
Vladof,SMG,26,Scope,VLA_SM.part_scope_ironsight,,ADS,,
Vladof,SMG,27,Scope,VLA_SM.part_scope_01_lens_01,,ADS +Zoom,,
Vladof,SMG,28,Scope,VLA_SM.part_scope_01_lens_02,,ADS,,
Vladof,SMG,29,Scope,VLA_SM.part_scope_02_lens_01,,ADS ++Zoom,,
Vladof,SMG,30,Scope,VLA_SM.part_scope_02_lens_02,,ADS ++Zoom,,
Vladof,SMG,31,Scope Accessory,VLA_SM.part_scope_acc_s01_l01_a,,+Damage,Added something to left side,
Vladof,SMG,32,Scope Accessory,VLA_SM.part_scope_acc_s01_l01_b,,-Reload Speed,Mag Counter,
Vladof,SMG,33,Scope Accessory,VLA_SM.part_scope_acc_s02_l01_a,,No Stat Changes,HUD Elements,
Vladof,SMG,34,Scope Accessory,VLA_SM.part_scope_acc_s02_l01_b,,+Ammo,"Mag Counter, Distance, Compass",
Vladof,SMG,35,Scope Accessory,VLA_SM.part_scope_acc_s01_l02_a,,+Damage,Mag Counter,
Vladof,SMG,36,Scope Accessory,VLA_SM.part_scope_acc_s01_l02_b,,-Reload Speed,HUD Elements,
Vladof,SMG,37,Scope Accessory,VLA_SM.part_scope_acc_s02_l02_a,,No Stat Changes,HUD Elements,
Vladof,SMG,38,Scope Accessory,VLA_SM.part_scope_acc_s02_l02_b,,+Ammo,Compass,
Vladof,SMG,40,Grip,VLA_SM.part_grip_05c_ted_jav,,"Tediore reload modifier: Javelin, no stat changes",,
Vladof,SMG,41,Grip,VLA_SM.part_grip_05b_ted_homing,,"Tediore reload modifier: Homing, no stat changes",,
Vladof,SMG,42,Grip,VLA_SM.part_grip_05a_ted_legs,,"Tediore reload modifier: Legs, no stat changes",,
Vladof,SMG,43,Grip,VLA_SM.part_grip_04_hyp,,"Hyperion Grip, -Acc, Acc increases with continuous fire",,
Vladof,SMG,44,Grip,VLA_SM.part_grip_01,,+Damage,,
Vladof,SMG,45,Grip,VLA_SM.part_grip_02,,+Fire Rate,,
Vladof,SMG,46,Grip,VLA_SM.part_grip_03,,-Reload Speed,,
Vladof,SMG,47,Underbarrel,VLA_SM.part_underbarrel_05_ammoswitcher,,"Underbarrel switch, no effects",Used for Daedalus Ammo switch,
Vladof,SMG,48,Underbarrel,VLA_SM.part_underbarrel_04_atlas_ball,,Atlas Tracker Grenades,,
Vladof,SMG,49,Underbarrel,VLA_SM.part_underbarrel_06_malswitch,,"Underbarrel switch, no effects",Used for Maliwan elemental switch,
Vladof,SMG,50,Underbarrel,VLA_SM.part_underbarrel_01_microrockets,,Alt Fire - Zip Rockets,,
Vladof,SMG,51,Underbarrel,VLA_SM.part_underbarrel_02_taser,,Alt Fire - Taser,,
Vladof,SMG,52,Underbarrel,VLA_SM.part_underbarrel_03_flamethrower,,Alt Fire - Flamethrower,,
Vladof,SMG,53,Underbarrel,VLA_SM.part_underbarrel_07_secondbarrel,,Alt Fire - Extra Barrel,Secondary Barrel increases Fire Rate by 75%,
Vladof,SMG,54,Underbarrel,VLA_SM.part_underbarrel_04_atlas,,Atlas Tracker Darts,,
Vladof,SMG,55,Underbarrel Accessory,VLA_SM.part_underbarrel_microrockets_acc,,"Visual Change, No Stat Changes",,
Vladof,SMG,56,Underbarrel Accessory,VLA_SM.part_underbarrel_taser_acc,,Increase Taser Damage,,
Vladof,SMG,57,Underbarrel Accessory,VLA_SM.part_underbarrel_flamethrower_acc,,Increase Flamethrower Damage,,
Vladof,SMG,58,Underbarrel Accessory,VLA_SM.part_underbarrel_secondbarrel_acc,,"Visual Change, No Stat Changes",,
Vladof,SMG,59,Foregrip,VLA_SM.part_foregrip_01,,+Damage,,
Vladof,SMG,60,Foregrip,VLA_SM.part_foregrip_02,,+Fire Rate,,
Vladof,SMG,61,Foregrip,VLA_SM.part_foregrip_03,,+Accuracy,,
Vladof,SMG,62,Manufacturer Part,VLA_SM.part_secondary_ammo_ps,,Daedalus Pistol Ammo,,
Vladof,SMG,63,Manufacturer Part,VLA_SM.part_secondary_ammo_sg,,Daedalus Shotgun Ammo,,
Vladof,SMG,64,Manufacturer Part,VLA_SM.part_secondary_ammo_ar,,Daedalus AR Ammo,,
Vladof,SMG,65,Manufacturer Part,VLA_SM.part_secondary_ammo_sr,,Daedalus SR Ammo,,
Vladof,SMG,66,Barrel,VLA_SM.part_barrel_01_kaoson,,"Kaoson, 402 x 2 DMG, 83% Acc, 10.5/s Fire Rate",Granted,
Vladof,SMG,68,Barrel,VLA_SM.part_barrel_01_onslaught,,"Onslaught, 357 DMG, 76% Acc, 16.0/s Fire Rate",Keep It Coming - There's a 30% Chance for every bullet fired to deal extra Damage and not consume Ammo,
Vladof,SMG,69,Barrel Accessory,VLA_SM.part_barrel_02_d_c,,+Fire Rate,,
Vladof,SMG,70,Barrel Accessory,VLA_SM.part_barrel_02_c_d,,+Fire Rate,,
Vladof,SMG,71,Manufacturer Part,VLA_SM.part_mag_torgue_sticky_beegun,,"Torgue Sticky Gyrojets, For Birt's Bees",,
Vladof,SMG,72,Barrel Accessory,VLA_SM.part_barrel_01_a,,+Damage,,
Vladof,SMG,73,Barrel Accessory,VLA_SM.part_barrel_01_b,,No Stat Changes,,
Vladof,SMG,74,Barrel Accessory,VLA_SM.part_barrel_01_c,,+Ammo,,
Vladof,SMG,75,Barrel Accessory,VLA_SM.part_barrel_01_d,,+Ammo,,
Vladof,SMG,76,Barrel Accessory,VLA_SM.part_barrel_02_a,,+Damage,,
Vladof,SMG,77,Barrel Accessory,VLA_SM.part_barrel_02_b,,+Accuracy,,
Vladof,SMG,78,Barrel Accessory,VLA_SM.part_barrel_02_c,,+Fire Rate,,
Vladof,SMG,79,Barrel Accessory,VLA_SM.part_barrel_02_d,,+Fire Rate,,
Vladof,SMG,80,Manufacturer Part,VLA_SM.part_barrel_licensed_jak,,Jakobs Ricochet,,
Vladof,SMG,81,Manufacturer Part,VLA_SM.part_barrel_licensed_ted,,"Tediore Reload, no stat changes",,
Vladof,SMG,82,Manufacturer Part,VLA_SM.part_barrel_licensed_ted_shooting,,"Tediore Shooting, no stat changes",,
Vladof,SMG,83,Manufacturer Part,VLA_SM.part_barrel_licensed_ted_mirv,,"Tediore MIRV, no stat changes",,
Vladof,SMG,84,Manufacturer Part,VLA_SM.part_barrel_licensed_ted_combo,,"Tediore Combo, no stat changes",,
Vladof,SMG,85,Manufacturer Part,VLA_SM.part_barrel_licensed_hyp,,"Hyperion Shield visual accessory, no stat changes",,
Vladof,SMG,86,Manufacturer Part,VLA_SM.part_mag_torgue_normal_beegun,,"Torgue Impact Gyrojets, For Birt's Bees",,
Vladof,SMG,87,Barrel,VLA_SM.part_barrel_beegun,,"Birt's Bees, 528 DMG, 73% Acc, 12.4/s Fire Rate",Hivemind,
Vladof,Sniper,1,Barrel,VLA_SR.part_barrel_02_finnty,,"Finnity XXX-L, 937 DMG, 94% Acc, 13.0/s FR, 50% Crit DMG",Pipin' Hot Barrels - Does not consume Ammo while Overheating,
Vladof,Sniper,2,Body,VLA_SR.part_body,,"No stat changes, always present",,
Vladof,Sniper,3,Body Accessory,VLA_SR.part_body_d,,No Stat Changes,,
Vladof,Sniper,4,Body Accessory,VLA_SR.part_body_a,,-Reload Speed,,
Vladof,Sniper,5,Body Accessory,VLA_SR.part_body_b,,+Ammo,,
Vladof,Sniper,6,Body Accessory,VLA_SR.part_body_c,,+Accuracy,,
Vladof,Sniper,7,Barrel,VLA_SR.part_barrel_01,,"Ragoon Barrel, 1359 DMG, 87% ACC, 4.0/s FR, 50% Crit DMG",,
Vladof,Sniper,8,Barrel,VLA_SR.part_barrel_02,,"Vyudazy Barrel, 1780 DMG, 87% ACC, 2.5/s FR, 50% Crit DMG",,
Vladof,Sniper,9,Manufacturer Part,VLA_SR.part_shield_default,,Hyperion Shield,,
Vladof,Sniper,10,Manufacturer Part,VLA_SR.part_shield_ricochet,,Hyperion Ricochet Shield,,
Vladof,Sniper,11,Manufacturer Part,VLA_SR.part_shield_ammo,,Hyperion Absorb Shield,,
Vladof,Sniper,12,Manufacturer Part,VLA_SR.part_shield_amp,,Hyperion Amp Shield,,
Vladof,Sniper,13,Magazine,VLA_SR.part_mag_01,,"3.0s Reload, 12 Shots",,
Vladof,Sniper,14,Magazine,VLA_SR.part_mag_02,,"3.6s Reload, 15 Shots",,
Vladof,Sniper,15,Magazine,VLA_SR.part_mag_03_tor,,"2.9s Reload, 9 Shots",,
Vladof,Sniper,16,Magazine,VLA_SR.part_mag_04_cov,,"4.3s Reload, 14 Shots",,
Vladof,Sniper,17,Magazine,VLA_SR.part_mag_05_borg,,"3.6s Reload, 18 Shots",,
Vladof,Sniper,18,Manufacturer Part,VLA_SR.part_mag_torgue_normal,,Torgue Impact Gyrojets,,
Vladof,Sniper,19,Manufacturer Part,VLA_SR.part_mag_torgue_sticky,,Torgue Sticky Gyrojets,,
Vladof,Sniper,20,Stat Modifier,VLA_SR.part_mag_ted_thrown_01,,2.0s Reload,,
Vladof,Sniper,21,Stat Modifier,VLA_SR.part_mag_ted_thrown_02,,2.0s Reload,,
Vladof,Sniper,22,Stat Modifier,VLA_SR.part_mag_ted_thrown_03_tor,,2.0s Reload,,
Vladof,Sniper,23,Stat Modifier,VLA_SR.part_mag_ted_thrown_04_cov,,3.0s Reload,,
Vladof,Sniper,24,Stat Modifier,VLA_SR.part_mag_ted_thrown_05_bor,,3.0s Reload,,
Vladof,Sniper,25,Manufacturer Part,VLA_SR.part_barrel_licensed_jak,,Jakobs Ricochet,,
Vladof,Sniper,26,Scope,VLA_SR.part_scope_ironsight,,ADS +Zoom,,
Vladof,Sniper,27,Scope,VLA_SR.part_scope_01_lens_01,,ADS ++Zoom,,
Vladof,Sniper,28,Scope,VLA_SR.part_scope_01_lens_02,,ADS ++Zoom,,
Vladof,Sniper,29,Scope,VLA_SR.part_scope_02_lens_01,,ADS +++Zoom,,
Vladof,Sniper,30,Scope,VLA_SR.part_scope_02_lens_02,,ADS +++Zoom,,
Vladof,Sniper,31,Scope Accessory,VLA_SR.part_scope_acc_s01_l01_a,,+Damage,Bullet Drop Gauge,
Vladof,Sniper,32,Scope Accessory,VLA_SR.part_scope_acc_s01_l01_b,,-Reload Speed,HUD Elements,
Vladof,Sniper,33,Scope Accessory,VLA_SR.part_scope_acc_s02_l01_a,,No Stat Changes,Bullet Drop Gauge,
Vladof,Sniper,34,Scope Accessory,VLA_SR.part_scope_acc_s02_l01_b,,+Ammo,HUD Elements,
Vladof,Sniper,35,Scope Accessory,VLA_SR.part_scope_acc_s01_l02_a,,+Damage,HUD Elements,
Vladof,Sniper,36,Scope Accessory,VLA_SR.part_scope_acc_s01_l02_b,,-Reload Speed,"Distance, Compass",
Vladof,Sniper,37,Scope Accessory,VLA_SR.part_scope_acc_s02_l02_a,,No Stat Changes,Bullet Drop Gauge,
Vladof,Sniper,38,Scope Accessory,VLA_SR.part_scope_acc_s02_l02_b,,+Ammo,"Distance, Compass",
Vladof,Sniper,39,Grip,VLA_SR.part_grip_05b_ted_homing,,"Tediore reload modifier: Homing, no stat changes",,
Vladof,Sniper,40,Grip,VLA_SR.part_grip_05a_ted_legs,,"Tediore reload modifier: Legs, no stat changes",,
Vladof,Sniper,41,Grip,VLA_SR.part_grip_04_hyp,,"Hyperion Grip, -Acc, Acc increases with continuous fire",,
Vladof,Sniper,42,Grip,VLA_SR.part_grip_01,,+Damage,,
Vladof,Sniper,43,Grip,VLA_SR.part_grip_02,,+Fire Rate,,
Vladof,Sniper,44,Grip,VLA_SR.part_grip_03,,-Reload Speed,,
Vladof,Sniper,45,Underbarrel,VLA_SR.part_underbarrel_06_malswitch,,"Underbarrel switch, no effects",Used for Maliwan elemental switch,
Vladof,Sniper,46,Underbarrel,VLA_SR.part_underbarrel_05_ammoswitcher,,"Underbarrel switch, no effects",Used for Daedalus Ammo switch,
Vladof,Sniper,47,Underbarrel,VLA_SR.part_underbarrel_04_atlas_ball,,Atlas Tracker Grenades,,
Vladof,Sniper,48,Underbarrel,VLA_SR.part_underbarrel_02_rocket,,Alt Fire - Big Rocket,,
Vladof,Sniper,49,Underbarrel,VLA_SR.part_underbarrel_07_secondbarrel,,Alt Fire - Extra Barrel,"Enables a Third Barrel, increasing Fire Rate",
Vladof,Sniper,50,Underbarrel,VLA_SR.part_underbarrel_03_bipod,,Alt Fire - Bipod,"Enabling the Bipod increases Accuracy by 75%, but decreases Movement Speed by -50%",
Vladof,Sniper,51,Underbarrel,VLA_SR.part_underbarrel_04_atlas,,Atlas Tracker Darts,,
Vladof,Sniper,52,Underbarrel,VLA_SR.part_underbarrel_01_shotgun,,Alt Fire - Shotgun,,
Vladof,Sniper,53,Underbarrel Accessory,VLA_SR.part_underbarrel_shotgun_acc,,Increases Shotgun DMG,,
Vladof,Sniper,54,Underbarrel Accessory,VLA_SR.part_underbarrel_rocket_acc,,Increases Big Rocket DMG,,
Vladof,Sniper,55,Underbarrel Accessory,VLA_SR.part_underbarrel_bipod_acc,,Alt Fire - Motile Bipod,"Enabling the Bipod increases Accuracy by 75%, USE WITH 50???",
Vladof,Sniper,56,Underbarrel Accessory,VLA_SR.part_underbarrel_secondbarrel_acc_a,,No Stat Changes,,
Vladof,Sniper,57,Underbarrel Accessory,VLA_SR.part_underbarrel_secondbarrel_acc_b,,+Ammo,,
Vladof,Sniper,58,Underbarrel Accessory,VLA_SR.part_underbarrel_secondbarrel_acc_c,,No Stat Changes,,
Vladof,Sniper,59,Foregrip,VLA_SR.part_foregrip_01,,+Damage,,
Vladof,Sniper,60,Foregrip,VLA_SR.part_foregrip_02,,+Fire Rate,,
Vladof,Sniper,61,Foregrip,VLA_SR.part_foregrip_03,,+Accuracy,,
Vladof,Sniper,62,Manufacturer Part,VLA_SR.part_secondary_ammo_smg,,Daedalus SMG Ammo,,
Vladof,Sniper,63,Manufacturer Part,VLA_SR.part_secondary_ammo_sg,,Daedalus Shotgun Ammo,,
Vladof,Sniper,64,Manufacturer Part,VLA_SR.part_secondary_ammo_ar,,Daedalus AR Ammo,,
Vladof,Sniper,65,Manufacturer Part,VLA_SR.part_secondary_ammo_ps,,Daedalus Pistol Ammo,,
Vladof,Sniper,68,Barrel,VLA_SR.part_barrel_crowdsourced,,"Midnight Defiance, 1359 DMG, 87% Acc, 4.0/s Reload, 50% Crit DMG","Crowd Sourced - On hit, additional Projectiles spawn from nearby enemies",
Vladof,Sniper,71,Grip,VLA_SR.part_grip_04_hyp_finnty,,Changed to Upgraded Finnity XXX-L,,
